"year"	"field"	"gender"	"count"	"total"
"1995"	"Engineering"	"Female"	20162	1174436
"1995"	"Engineering"	"Male"	70244	1174436
"1995"	"English and Literature"	"Female"	33288	1174436
"1995"	"English and Literature"	"Male"	17248	1174436
"1995"	"Foreign Language and Literature, Other"	"Female"	0	1174436
"1995"	"Foreign Language and Literature, Other"	"Male"	0	1174436
"1995"	"Foreign Languages"	"Female"	9182	1174436
"1995"	"Foreign Languages"	"Male"	4129	1174436
"1995"	"Health Professions"	"Female"	0	1174436
"1995"	"Health Professions"	"Male"	0	1174436
"1995"	"History"	"Female"	10045	1174436
"1995"	"History"	"Male"	16623	1174436
"1995"	"Humanities, Other"	"Female"	1570	1174436
"1995"	"Humanities, Other"	"Male"	3231	1174436
"1995"	"Latin, Classical Greek"	"Female"	0	1174436
"1995"	"Latin, Classical Greek"	"Male"	0	1174436
"1995"	"Life Sciences"	"Female"	89745	1174436
"1995"	"Life Sciences"	"Male"	39471	1174436
"1995"	"Math"	"Female"	6491	1174436
"1995"	"Math"	"Male"	7360	1174436
"1995"	"Mathematics"	"Female"	0	1174436
"1995"	"Mathematics"	"Male"	0	1174436
"1995"	"Medicine"	"Female"	0	1174436
"1995"	"Medicine"	"Male"	0	1174436
"1995"	"Other/Unknown"	"Female"	41547	1174436
"1995"	"Other/Unknown"	"Male"	29383	1174436
"1995"	"Philosophy"	"Female"	0	1174436
"1995"	"Philosophy"	"Male"	0	1174436
"1995"	"Physical Sciences"	"Female"	8795	1174436
"1995"	"Physical Sciences"	"Male"	14111	1174436
"1995"	"Political Science and Public Administration"	"Female"	18968	1174436
"1995"	"Political Science and Public Administration"	"Male"	23010	1174436
"1995"	"Psychology"	"Female"	52963	1174436
"1995"	"Psychology"	"Male"	19638	1174436
"1995"	"Religion"	"Female"	1941	1174436
"1995"	"Religion"	"Male"	5017	1174436
"1995"	"Sciences, General Program"	"Female"	0	1174436
"1995"	"Sciences, General Program"	"Male"	0	1174436
"1995"	"Sciences, Other"	"Female"	0	1174436
"1995"	"Sciences, Other"	"Male"	0	1174436
"1995"	"Social Sciences"	"Female"	0	1174436
"1995"	"Social Sciences"	"Male"	0	1174436
"1995"	"Social Sciences, Other"	"Female"	8940	1174436
"1995"	"Social Sciences, Other"	"Male"	8725	1174436
"1995"	"Social Service Professions"	"Female"	13414	1174436
"1995"	"Social Service Professions"	"Male"	2397	1174436
"1995"	"Sociology"	"Female"	15539	1174436
"1995"	"Sociology"	"Male"	7435	1174436
"1995"	"Vocational Studies and Home Economics"	"Female"	22777	1174436
"1995"	"Vocational Studies and Home Economics"	"Male"	16983	1174436
"1995"	"Zoology, General"	"Female"	0	1174436
"1995"	"Zoology, General"	"Male"	0	1174436
"1996"	"???? Es"	"Female"	0	1179466
"1996"	"???? Es"	"Male"	0	1179466
"1996"	"???? Therapy"	"Female"	0	1179466
"1996"	"???? Therapy"	"Male"	0	1179466
"1996"	"Agriculture"	"Female"	6498	1179466
"1996"	"Agriculture"	"Male"	9873	1179466
"1996"	"Anthropology"	"Female"	4058	1179466
"1996"	"Anthropology"	"Male"	2331	1179466
"1996"	"Area and Ethnic Studies"	"Female"	3217	1179466
"1996"	"Area and Ethnic Studies"	"Male"	1975	1179466
"1996"	"Area Studies"	"Female"	0	1179466
"1996"	"Area Studies"	"Male"	0	1179466
"1996"	"Art, General"	"Female"	0	1179466
"1996"	"Art, General"	"Male"	0	1179466
"1996"	"Art/Architecture"	"Female"	32310	1179466
"1996"	"Art/Architecture"	"Male"	25535	1179466
"1996"	"Arts"	"Female"	0	1179466
"1996"	"Arts"	"Male"	0	1179466
"1996"	"Arts and Music"	"Female"	0	1179466
"1996"	"Arts and Music"	"Male"	0	1179466
"1996"	"Business"	"Female"	115205	1179466
"1996"	"Business"	"Male"	121444	1179466
"1996"	"Communication and Librarianship"	"Female"	28231	1179466
"1996"	"Communication and Librarianship"	"Male"	19495	1179466
"1996"	"Communication and Library Science"	"Female"	0	1179466
"1996"	"Communication and Library Science"	"Male"	0	1179466
"1996"	"Computer Science"	"Female"	6765	1179466
"1996"	"Computer Science"	"Male"	17740	1179466
"1996"	"Economics"	"Female"	5372	1179466
"1996"	"Economics"	"Male"	12523	1179466
"1996"	"Education"	"Female"	84099	1179466
"1996"	"Education"	"Male"	30736	1179466
"1996"	"Engineering"	"Female"	20713	1179466
"1996"	"Engineering"	"Male"	69311	1179466
"1996"	"English and Literature"	"Female"	32652	1179466
"1996"	"English and Literature"	"Male"	16697	1179466
"1996"	"Foreign Language and Literature, Other"	"Female"	0	1179466
"1996"	"Foreign Language and Literature, Other"	"Male"	0	1179466
"1996"	"Foreign Languages"	"Female"	9390	1179466
"1996"	"Foreign Languages"	"Male"	4095	1179466
"1996"	"Health Professions"	"Female"	0	1179466
"1996"	"Health Professions"	"Male"	0	1179466
"1996"	"History"	"Female"	10117	1179466
"1996"	"History"	"Male"	15955	1179466
"1996"	"Humanities, Other"	"Female"	1466	1179466
"1996"	"Humanities, Other"	"Male"	3402	1179466
"1996"	"Latin, Classical Greek"	"Female"	0	1179466
"1996"	"Latin, Classical Greek"	"Male"	0	1179466
"1996"	"Life Sciences"	"Female"	95826	1179466
"1996"	"Life Sciences"	"Male"	42680	1179466
"1996"	"Math"	"Female"	5990	1179466
"1996"	"Math"	"Male"	7074	1179466
"1996"	"Mathematics"	"Female"	0	1179466
"1996"	"Mathematics"	"Male"	0	1179466
"1996"	"Medicine"	"Female"	0	1179466
"1996"	"Medicine"	"Male"	0	1179466
"1996"	"Other/Unknown"	"Female"	42697	1179466
"1996"	"Other/Unknown"	"Male"	29478	1179466
"1996"	"Philosophy"	"Female"	0	1179466
"1996"	"Philosophy"	"Male"	0	1179466
"1996"	"Physical Sciences"	"Female"	9292	1179466
"1996"	"Physical Sciences"	"Male"	14317	1179466
"1996"	"Political Science and Public Administration"	"Female"	18342	1179466
"1996"	"Political Science and Public Administration"	"Male"	21573	1179466
"1996"	"Psychology"	"Female"	53852	1179466
"1996"	"Psychology"	"Male"	19962	1179466
"1996"	"Religion"	"Female"	1988	1179466
"1996"	"Religion"	"Male"	5000	1179466
"1996"	"Sciences, General Program"	"Female"	0	1179466
"1996"	"Sciences, General Program"	"Male"	0	1179466
"1996"	"Sciences, Other"	"Female"	0	1179466
"1996"	"Sciences, Other"	"Male"	0	1179466
"1996"	"Social Sciences"	"Female"	0	1179466
"1996"	"Social Sciences"	"Male"	0	1179466
"1996"	"Social Sciences, Other"	"Female"	9436	1179466
"1996"	"Social Sciences, Other"	"Male"	8730	1179466
"1996"	"Social Service Professions"	"Female"	14327	1179466
"1996"	"Social Service Professions"	"Male"	2556	1179466
"1996"	"Sociology"	"Female"	16368	1179466
"1996"	"Sociology"	"Male"	7790	1179466
"1996"	"Vocational Studies and Home Economics"	"Female"	23662	1179466
"1996"	"Vocational Studies and Home Economics"	"Male"	17321	1179466
"1996"	"Zoology, General"	"Female"	0	1179466
"1996"	"Zoology, General"	"Male"	0	1179466
"1997"	"???? Es"	"Female"	0	1187567
"1997"	"???? Es"	"Male"	0	1187567
"1997"	"???? Therapy"	"Female"	0	1187567
"1997"	"???? Therapy"	"Male"	0	1187567
"1997"	"Agriculture"	"Female"	7267	1187567
"1997"	"Agriculture"	"Male"	10094	1187567
"1997"	"Anthropology"	"Female"	4313	1187567
"1997"	"Anthropology"	"Male"	2446	1187567
"1997"	"Area and Ethnic Studies"	"Female"	3253	1187567
"1997"	"Area and Ethnic Studies"	"Male"	1987	1187567
"1997"	"Area Studies"	"Female"	0	1187567
"1997"	"Area Studies"	"Male"	0	1187567
"1997"	"Art, General"	"Female"	0	1187567
"1997"	"Art, General"	"Male"	0	1187567
"1997"	"Art/Architecture"	"Female"	32287	1187567
"1997"	"Art/Architecture"	"Male"	25814	1187567
"1997"	"Arts"	"Female"	0	1187567
"1997"	"Arts"	"Male"	0	1187567
"1997"	"Arts and Music"	"Female"	0	1187567
"1997"	"Arts and Music"	"Male"	0	1187567
"1997"	"Business"	"Female"	115015	1187567
"1997"	"Business"	"Male"	121022	1187567
"1997"	"Communication and Librarianship"	"Female"	28140	1187567
"1997"	"Communication and Librarianship"	"Male"	19535	1187567
"1997"	"Communication and Library Science"	"Female"	0	1187567
"1997"	"Communication and Library Science"	"Male"	0	1187567
"1997"	"Computer Science"	"Female"	6904	1187567
"1997"	"Computer Science"	"Male"	18492	1187567
"1997"	"Economics"	"Female"	5446	1187567
"1997"	"Economics"	"Male"	12249	1187567
"1997"	"Education"	"Female"	84191	1187567
"1997"	"Education"	"Male"	31206	1187567
"1997"	"Engineering"	"Female"	21039	1187567
"1997"	"Engineering"	"Male"	67218	1187567
"1997"	"English and Literature"	"Female"	31926	1187567
"1997"	"English and Literature"	"Male"	15937	1187567
"1997"	"Foreign Language and Literature, Other"	"Female"	0	1187567
"1997"	"Foreign Language and Literature, Other"	"Male"	0	1187567
"1997"	"Foreign Languages"	"Female"	9204	1187567
"1997"	"Foreign Languages"	"Male"	4001	1187567
"1997"	"Health Professions"	"Female"	0	1187567
"1997"	"Health Professions"	"Male"	0	1187567
"1997"	"History"	"Female"	9728	1187567
"1997"	"History"	"Male"	15556	1187567
"1997"	"Humanities, Other"	"Female"	1527	1187567
"1997"	"Humanities, Other"	"Male"	3326	1187567
"1997"	"Latin, Classical Greek"	"Female"	0	1187567
"1997"	"Latin, Classical Greek"	"Male"	0	1187567
"1997"	"Life Sciences"	"Female"	99357	1187567
"1997"	"Life Sciences"	"Male"	43802	1187567
"1997"	"Math"	"Female"	5885	1187567
"1997"	"Math"	"Male"	6830	1187567
"1997"	"Mathematics"	"Female"	0	1187567
"1997"	"Mathematics"	"Male"	0	1187567
"1997"	"Medicine"	"Female"	0	1187567
"1997"	"Medicine"	"Male"	0	1187567
"1997"	"Other/Unknown"	"Female"	44721	1187567
"1997"	"Other/Unknown"	"Male"	30815	1187567
"1997"	"Philosophy"	"Female"	0	1187567
"1997"	"Philosophy"	"Male"	0	1187567
"1997"	"Physical Sciences"	"Female"	9680	1187567
"1997"	"Physical Sciences"	"Male"	14026	1187567
"1997"	"Political Science and Public Administration"	"Female"	17857	1187567
"1997"	"Political Science and Public Administration"	"Male"	19951	1187567
"1997"	"Psychology"	"Female"	55210	1187567
"1997"	"Psychology"	"Male"	19470	1187567
"1997"	"Religion"	"Female"	2313	1187567
"1997"	"Religion"	"Male"	5130	1187567
"1997"	"Sciences, General Program"	"Female"	0	1187567
"1997"	"Sciences, General Program"	"Male"	0	1187567
"1997"	"Sciences, Other"	"Female"	0	1187567
"1997"	"Sciences, Other"	"Male"	0	1187567
"1997"	"Social Sciences"	"Female"	0	1187567
"1997"	"Social Sciences"	"Male"	0	1187567
"1997"	"Social Sciences, Other"	"Female"	9755	1187567
"1997"	"Social Sciences, Other"	"Male"	8981	1187567
"1997"	"Social Service Professions"	"Female"	15075	1187567
"1997"	"Social Service Professions"	"Male"	2642	1187567
"1997"	"Sociology"	"Female"	16904	1187567
"1997"	"Sociology"	"Male"	7845	1187567
"1997"	"Vocational Studies and Home Economics"	"Female"	24934	1187567
"1997"	"Vocational Studies and Home Economics"	"Male"	17261	1187567
"1997"	"Zoology, General"	"Female"	0	1187567
"1997"	"Zoology, General"	"Male"	0	1187567
"1998"	"???? Es"	"Female"	0	1198938
"1998"	"???? Es"	"Male"	0	1198938
"1998"	"???? Therapy"	"Female"	0	1198938
"1998"	"???? Therapy"	"Male"	0	1198938
"1998"	"Agriculture"	"Female"	7745	1198938
"1998"	"Agriculture"	"Male"	10225	1198938
"1998"	"Anthropology"	"Female"	4480	1198938
"1998"	"Anthropology"	"Male"	2414	1198938
"1998"	"Area and Ethnic Studies"	"Female"	3459	1198938
"1998"	"Area and Ethnic Studies"	"Male"	2043	1198938
"1998"	"Area Studies"	"Female"	0	1198938
"1998"	"Area Studies"	"Male"	0	1198938
"1998"	"Art, General"	"Female"	0	1198938
"1998"	"Art, General"	"Male"	0	1198938
"1998"	"Art/Architecture"	"Female"	33327	1198938
"1998"	"Art/Architecture"	"Male"	26400	1198938
"1998"	"Arts"	"Female"	0	1198938
"1998"	"Arts"	"Male"	0	1198938
"1998"	"Arts and Music"	"Female"	0	1198938
"1998"	"Arts and Music"	"Male"	0	1198938
"1998"	"Business"	"Female"	118057	1198938
"1998"	"Business"	"Male"	124378	1198938
"1998"	"Communication and Librarianship"	"Female"	30080	1198938
"1998"	"Communication and Librarianship"	"Male"	19749	1198938
"1998"	"Communication and Library Science"	"Female"	0	1198938
"1998"	"Communication and Library Science"	"Male"	0	1198938
"1998"	"Computer Science"	"Female"	7474	1198938
"1998"	"Computer Science"	"Male"	20265	1198938
"1998"	"Economics"	"Female"	5794	1198938
"1998"	"Economics"	"Male"	12456	1198938
"1998"	"Education"	"Female"	85453	1198938
"1998"	"Education"	"Male"	31696	1198938
"1998"	"Engineering"	"Female"	21273	1198938
"1998"	"Engineering"	"Male"	65829	1198938
"1998"	"English and Literature"	"Female"	32280	1198938
"1998"	"English and Literature"	"Male"	15887	1198938
"1998"	"Foreign Language and Literature, Other"	"Female"	0	1198938
"1998"	"Foreign Language and Literature, Other"	"Male"	0	1198938
"1998"	"Foreign Languages"	"Female"	9656	1198938
"1998"	"Foreign Languages"	"Male"	4192	1198938
"1998"	"Health Professions"	"Female"	0	1198938
"1998"	"Health Professions"	"Male"	0	1198938
"1998"	"History"	"Female"	10099	1198938
"1998"	"History"	"Male"	15691	1198938
"1998"	"Humanities, Other"	"Female"	1628	1198938
"1998"	"Humanities, Other"	"Male"	3517	1198938
"1998"	"Latin, Classical Greek"	"Female"	0	1198938
"1998"	"Latin, Classical Greek"	"Male"	0	1198938
"1998"	"Life Sciences"	"Female"	100747	1198938
"1998"	"Life Sciences"	"Male"	43384	1198938
"1998"	"Math"	"Female"	5660	1198938
"1998"	"Math"	"Male"	6435	1198938
"1998"	"Mathematics"	"Female"	0	1198938
"1998"	"Mathematics"	"Male"	0	1198938
"1998"	"Medicine"	"Female"	0	1198938
"1998"	"Medicine"	"Male"	0	1198938
"1998"	"Other/Unknown"	"Female"	43680	1198938
"1998"	"Other/Unknown"	"Male"	26931	1198938
"1998"	"Philosophy"	"Female"	0	1198938
"1998"	"Philosophy"	"Male"	0	1198938
"1998"	"Physical Sciences"	"Female"	9819	1198938
"1998"	"Physical Sciences"	"Male"	13597	1198938
"1998"	"Political Science and Public Administration"	"Female"	17324	1198938
"1998"	"Political Science and Public Administration"	"Male"	19340	1198938
"1998"	"Psychology"	"Female"	55395	1198938
"1998"	"Psychology"	"Male"	19058	1198938
"1998"	"Religion"	"Female"	2585	1198938
"1998"	"Religion"	"Male"	5359	1198938
"1998"	"Sciences, General Program"	"Female"	0	1198938
"1998"	"Sciences, General Program"	"Male"	0	1198938
"1998"	"Sciences, Other"	"Female"	0	1198938
"1998"	"Sciences, Other"	"Male"	0	1198938
"1998"	"Social Sciences"	"Female"	0	1198938
"1998"	"Social Sciences"	"Male"	0	1198938
"1998"	"Social Sciences, Other"	"Female"	9960	1198938
"1998"	"Social Sciences, Other"	"Male"	8701	1198938
"1998"	"Social Service Professions"	"Female"	15225	1198938
"1998"	"Social Service Professions"	"Male"	2445	1198938
"1998"	"Sociology"	"Female"	17124	1198938
"1998"	"Sociology"	"Male"	7762	1198938
"1998"	"Vocational Studies and Home Economics"	"Female"	25712	1198938
"1998"	"Vocational Studies and Home Economics"	"Male"	17148	1198938
"1998"	"Zoology, General"	"Female"	0	1198938
"1998"	"Zoology, General"	"Male"	0	1198938
"1999"	"???? Es"	"Female"	0	1217869
"1999"	"???? Es"	"Male"	0	1217869
"1999"	"???? Therapy"	"Female"	0	1217869
"1999"	"???? Therapy"	"Male"	0	1217869
"1999"	"Agriculture"	"Female"	8329	1217869
"1999"	"Agriculture"	"Male"	10265	1217869
"1999"	"Anthropology"	"Female"	4621	1217869
"1999"	"Anthropology"	"Male"	2451	1217869
"1999"	"Area and Ethnic Studies"	"Female"	3519	1217869
"1999"	"Area and Ethnic Studies"	"Male"	2020	1217869
"1999"	"Area Studies"	"Female"	0	1217869
"1999"	"Area Studies"	"Male"	0	1217869
"1999"	"Art, General"	"Female"	0	1217869
"1999"	"Art, General"	"Male"	0	1217869
"1999"	"Art/Architecture"	"Female"	35317	1217869
"1999"	"Art/Architecture"	"Male"	27350	1217869
"1999"	"Arts"	"Female"	0	1217869
"1999"	"Arts"	"Male"	0	1217869
"1999"	"Arts and Music"	"Female"	0	1217869
"1999"	"Arts and Music"	"Male"	0	1217869
"1999"	"Business"	"Female"	123725	1217869
"1999"	"Business"	"Male"	127032	1217869
"1999"	"Communication and Librarianship"	"Female"	31366	1217869
"1999"	"Communication and Librarianship"	"Male"	20416	1217869
"1999"	"Communication and Library Science"	"Female"	0	1217869
"1999"	"Communication and Library Science"	"Male"	0	1217869
"1999"	"Computer Science"	"Female"	8254	1217869
"1999"	"Computer Science"	"Male"	22171	1217869
"1999"	"Economics"	"Female"	6009	1217869
"1999"	"Economics"	"Male"	12805	1217869
"1999"	"Education"	"Female"	87473	1217869
"1999"	"Education"	"Male"	32051	1217869
"1999"	"Engineering"	"Female"	21958	1217869
"1999"	"Engineering"	"Male"	64016	1217869
"1999"	"English and Literature"	"Female"	33113	1217869
"1999"	"English and Literature"	"Male"	15929	1217869
"1999"	"Foreign Language and Literature, Other"	"Female"	0	1217869
"1999"	"Foreign Language and Literature, Other"	"Male"	0	1217869
"1999"	"Foreign Languages"	"Female"	10066	1217869
"1999"	"Foreign Languages"	"Male"	4329	1217869
"1999"	"Health Professions"	"Female"	0	1217869
"1999"	"Health Professions"	"Male"	0	1217869
"1999"	"History"	"Female"	10001	1217869
"1999"	"History"	"Male"	14796	1217869
"1999"	"Humanities, Other"	"Female"	1597	1217869
"1999"	"Humanities, Other"	"Male"	3508	1217869
"1999"	"Latin, Classical Greek"	"Female"	0	1217869
"1999"	"Latin, Classical Greek"	"Male"	0	1217869
"1999"	"Life Sciences"	"Female"	100028	1217869
"1999"	"Life Sciences"	"Male"	41801	1217869
"1999"	"Math"	"Female"	5930	1217869
"1999"	"Math"	"Male"	6383	1217869
"1999"	"Mathematics"	"Female"	0	1217869
"1999"	"Mathematics"	"Male"	0	1217869
"1999"	"Medicine"	"Female"	0	1217869
"1999"	"Medicine"	"Male"	0	1217869
"1999"	"Other/Unknown"	"Female"	45732	1217869
"1999"	"Other/Unknown"	"Male"	27554	1217869
"1999"	"Philosophy"	"Female"	0	1217869
"1999"	"Philosophy"	"Male"	0	1217869
"1999"	"Physical Sciences"	"Female"	9686	1217869
"1999"	"Physical Sciences"	"Male"	12635	1217869
"1999"	"Political Science and Public Administration"	"Female"	17749	1217869
"1999"	"Political Science and Public Administration"	"Male"	18270	1217869
"1999"	"Psychology"	"Female"	55609	1217869
"1999"	"Psychology"	"Male"	18444	1217869
"1999"	"Religion"	"Female"	2806	1217869
"1999"	"Religion"	"Male"	5555	1217869
"1999"	"Sciences, General Program"	"Female"	0	1217869
"1999"	"Sciences, General Program"	"Male"	0	1217869
"1999"	"Sciences, Other"	"Female"	0	1217869
"1999"	"Sciences, Other"	"Male"	0	1217869
"1999"	"Social Sciences"	"Female"	0	1217869
"1999"	"Social Sciences"	"Male"	0	1217869
"1999"	"Social Sciences, Other"	"Female"	10322	1217869
"1999"	"Social Sciences, Other"	"Male"	8725	1217869
"1999"	"Social Service Professions"	"Female"	15313	1217869
"1999"	"Social Service Professions"	"Male"	2475	1217869
"1999"	"Sociology"	"Female"	17491	1217869
"1999"	"Sociology"	"Male"	7564	1217869
"1999"	"Vocational Studies and Home Economics"	"Female"	26620	1217869
"1999"	"Vocational Studies and Home Economics"	"Male"	16690	1217869
"1999"	"Zoology, General"	"Female"	0	1217869
"1999"	"Zoology, General"	"Male"	0	1217869
"2000"	"???? Es"	"Female"	0	1254618
"2000"	"???? Es"	"Male"	0	1254618
"2000"	"???? Therapy"	"Female"	0	1254618
"2000"	"???? Therapy"	"Male"	0	1254618
"2000"	"Agriculture"	"Female"	8465	1254618
"2000"	"Agriculture"	"Male"	9780	1254618
"2000"	"Anthropology"	"Female"	4742	1254618
"2000"	"Anthropology"	"Male"	2315	1254618
"2000"	"Area and Ethnic Studies"	"Female"	3571	1254618
"2000"	"Area and Ethnic Studies"	"Male"	2043	1254618
"2000"	"Area Studies"	"Female"	0	1254618
"2000"	"Area Studies"	"Male"	0	1254618
"2000"	"Art, General"	"Female"	0	1254618
"2000"	"Art, General"	"Male"	0	1254618
"2000"	"Art/Architecture"	"Female"	38117	1254618
"2000"	"Art/Architecture"	"Male"	29082	1254618
"2000"	"Arts"	"Female"	0	1254618
"2000"	"Arts"	"Male"	0	1254618
"2000"	"Arts and Music"	"Female"	0	1254618
"2000"	"Arts and Music"	"Male"	0	1254618
"2000"	"Business"	"Female"	133676	1254618
"2000"	"Business"	"Male"	134504	1254618
"2000"	"Communication and Librarianship"	"Female"	34906	1254618
"2000"	"Communication and Librarianship"	"Male"	21488	1254618
"2000"	"Communication and Library Science"	"Female"	0	1254618
"2000"	"Communication and Library Science"	"Male"	0	1254618
"2000"	"Computer Science"	"Female"	10522	1254618
"2000"	"Computer Science"	"Male"	26997	1254618
"2000"	"Economics"	"Female"	6384	1254618
"2000"	"Economics"	"Male"	13016	1254618
"2000"	"Education"	"Female"	89008	1254618
"2000"	"Education"	"Male"	32187	1254618
"2000"	"Engineering"	"Female"	22785	1254618
"2000"	"Engineering"	"Male"	63885	1254618
"2000"	"English and Literature"	"Female"	33526	1254618
"2000"	"English and Literature"	"Male"	15760	1254618
"2000"	"Foreign Language and Literature, Other"	"Female"	0	1254618
"2000"	"Foreign Language and Literature, Other"	"Male"	0	1254618
"2000"	"Foreign Languages"	"Female"	10179	1254618
"2000"	"Foreign Languages"	"Male"	4176	1254618
"2000"	"Health Professions"	"Female"	0	1254618
"2000"	"Health Professions"	"Male"	0	1254618
"2000"	"History"	"Female"	10405	1254618
"2000"	"History"	"Male"	14891	1254618
"2000"	"Humanities, Other"	"Female"	1652	1254618
"2000"	"Humanities, Other"	"Male"	3503	1254618
"2000"	"Latin, Classical Greek"	"Female"	0	1254618
"2000"	"Latin, Classical Greek"	"Male"	0	1254618
"2000"	"Life Sciences"	"Female"	98269	1254618
"2000"	"Life Sciences"	"Male"	38392	1254618
"2000"	"Math"	"Female"	5598	1254618
"2000"	"Math"	"Male"	6116	1254618
"2000"	"Mathematics"	"Female"	0	1254618
"2000"	"Mathematics"	"Male"	0	1254618
"2000"	"Medicine"	"Female"	0	1254618
"2000"	"Medicine"	"Male"	0	1254618
"2000"	"Other/Unknown"	"Female"	48151	1254618
"2000"	"Other/Unknown"	"Male"	28284	1254618
"2000"	"Philosophy"	"Female"	0	1254618
"2000"	"Philosophy"	"Male"	0	1254618
"2000"	"Physical Sciences"	"Female"	9816	1254618
"2000"	"Physical Sciences"	"Male"	12456	1254618
"2000"	"Political Science and Public Administration"	"Female"	18321	1254618
"2000"	"Political Science and Public Administration"	"Male"	18063	1254618
"2000"	"Psychology"	"Female"	57114	1254618
"2000"	"Psychology"	"Male"	17542	1254618
"2000"	"Religion"	"Female"	2970	1254618
"2000"	"Religion"	"Male"	5974	1254618
"2000"	"Sciences, General Program"	"Female"	0	1254618
"2000"	"Sciences, General Program"	"Male"	0	1254618
"2000"	"Sciences, Other"	"Female"	0	1254618
"2000"	"Sciences, Other"	"Male"	0	1254618
"2000"	"Social Sciences"	"Female"	0	1254618
"2000"	"Social Sciences"	"Male"	0	1254618
"2000"	"Social Sciences, Other"	"Female"	10404	1254618
"2000"	"Social Sciences, Other"	"Male"	8861	1254618
"2000"	"Social Service Professions"	"Female"	15082	1254618
"2000"	"Social Service Professions"	"Male"	2416	1254618
"2000"	"Sociology"	"Female"	18028	1254618
"2000"	"Sociology"	"Male"	7657	1254618
"2000"	"Vocational Studies and Home Economics"	"Female"	26868	1254618
"2000"	"Vocational Studies and Home Economics"	"Male"	16671	1254618
"2000"	"Zoology, General"	"Female"	0	1254618
"2000"	"Zoology, General"	"Male"	0	1254618
"2001"	"???? Es"	"Female"	0	1260308
"2001"	"???? Es"	"Male"	0	1260308
"2001"	"???? Therapy"	"Female"	0	1260308
"2001"	"???? Therapy"	"Male"	0	1260308
"2001"	"Agriculture"	"Female"	8490	1260308
"2001"	"Agriculture"	"Male"	8975	1260308
"2001"	"Anthropology"	"Female"	4706	1260308
"2001"	"Anthropology"	"Male"	2192	1260308
"2001"	"Area and Ethnic Studies"	"Female"	3653	1260308
"2001"	"Area and Ethnic Studies"	"Male"	1904	1260308
"2001"	"Area Studies"	"Female"	0	1260308
"2001"	"Area Studies"	"Male"	0	1260308
"2001"	"Art, General"	"Female"	0	1260308
"2001"	"Art, General"	"Male"	0	1260308
"2001"	"Art/Architecture"	"Female"	39600	1260308
"2001"	"Art/Architecture"	"Male"	29954	1260308
"2001"	"Arts"	"Female"	0	1260308
"2001"	"Arts"	"Male"	0	1260308
"2001"	"Arts and Music"	"Female"	0	1260308
"2001"	"Arts and Music"	"Male"	0	1260308
"2001"	"Business"	"Female"	137241	1260308
"2001"	"Business"	"Male"	138046	1260308
"2001"	"Communication and Librarianship"	"Female"	36622	1260308
"2001"	"Communication and Librarianship"	"Male"	21952	1260308
"2001"	"Communication and Library Science"	"Female"	0	1260308
"2001"	"Communication and Library Science"	"Male"	0	1260308
"2001"	"Computer Science"	"Female"	12048	1260308
"2001"	"Computer Science"	"Male"	31549	1260308
"2001"	"Economics"	"Female"	6921	1260308
"2001"	"Economics"	"Male"	13450	1260308
"2001"	"Education"	"Female"	87842	1260308
"2001"	"Education"	"Male"	30650	1260308
"2001"	"Engineering"	"Female"	22547	1260308
"2001"	"Engineering"	"Male"	63717	1260308
"2001"	"English and Literature"	"Female"	34031	1260308
"2001"	"English and Literature"	"Male"	15502	1260308
"2001"	"Foreign Language and Literature, Other"	"Female"	0	1260308
"2001"	"Foreign Language and Literature, Other"	"Male"	0	1260308
"2001"	"Foreign Languages"	"Female"	10300	1260308
"2001"	"Foreign Languages"	"Male"	4197	1260308
"2001"	"Health Professions"	"Female"	0	1260308
"2001"	"Health Professions"	"Male"	0	1260308
"2001"	"History"	"Female"	10444	1260308
"2001"	"History"	"Male"	14714	1260308
"2001"	"Humanities, Other"	"Female"	1640	1260308
"2001"	"Humanities, Other"	"Male"	3532	1260308
"2001"	"Latin, Classical Greek"	"Female"	0	1260308
"2001"	"Latin, Classical Greek"	"Male"	0	1260308
"2001"	"Life Sciences"	"Female"	93442	1260308
"2001"	"Life Sciences"	"Male"	35751	1260308
"2001"	"Math"	"Female"	5486	1260308
"2001"	"Math"	"Male"	5951	1260308
"2001"	"Mathematics"	"Female"	0	1260308
"2001"	"Mathematics"	"Male"	0	1260308
"2001"	"Medicine"	"Female"	0	1260308
"2001"	"Medicine"	"Male"	0	1260308
"2001"	"Other/Unknown"	"Female"	47982	1260308
"2001"	"Other/Unknown"	"Male"	27875	1260308
"2001"	"Philosophy"	"Female"	0	1260308
"2001"	"Philosophy"	"Male"	0	1260308
"2001"	"Physical Sciences"	"Female"	9749	1260308
"2001"	"Physical Sciences"	"Male"	11860	1260308
"2001"	"Political Science and Public Administration"	"Female"	18651	1260308
"2001"	"Political Science and Public Administration"	"Male"	17999	1260308
"2001"	"Psychology"	"Female"	57430	1260308
"2001"	"Psychology"	"Male"	16694	1260308
"2001"	"Religion"	"Female"	3325	1260308
"2001"	"Religion"	"Male"	6095	1260308
"2001"	"Sciences, General Program"	"Female"	0	1260308
"2001"	"Sciences, General Program"	"Male"	0	1260308
"2001"	"Sciences, Other"	"Female"	0	1260308
"2001"	"Sciences, Other"	"Male"	0	1260308
"2001"	"Social Sciences"	"Female"	0	1260308
"2001"	"Social Sciences"	"Male"	0	1260308
"2001"	"Social Sciences, Other"	"Female"	10822	1260308
